是喵酱大人呀,6/1超前点播直接看到大结局😏不用谢我
qian987887486,为什么没仔细看就来解说？
你磕的cp是真的,都说这剧可以不带脑子看，下饭剧，但是逻辑也都是符合的，还有人设根据后面发展转变也合情合理，原来一开始男主下毒扰乱那段也是有原因的[doge]
似水念冰,这种女频电视剧比较适合圈地自萌，毕竟是早就玩烂了的套路，跟男频龙傲天啥的区别还真不大。
DreamerDK,"这破剧演技台词和剧情都看的我贼尴尬😳
但是贼他妈好笑啊[喜极而泣]
编剧鬼才，沙雕剧情，浮夸演技，虎狼台词，都能良好结合在一块让人并无不适。"
龙的掌中萌虎,这怎么突然想到一部四月番啊[喜极而泣][喜极而泣]
ano_米娜兔と流星,这里都有男拳和女拳，怕了怕了
公子世无霜,up主到底有没有看剧？那些男的是男主做戏求城主送到三公主府上的，况且转头就把那些男的送到了二公主府上，还有一个给了男二。那个男二能教书是因为他母亲，虽然这剧有缺点，但不是你说的那些。
bili_16053871015,BGM也好听
我是那个靠近,怎么没有香蕉橙子跟苹果呀
炎羽轩轩,这不跟现在某番一样？转生那啥………
李珥Rainbow,刚刚不还上热搜了吗女主人设崩塌，就一普通网剧而已，为什么这么多过分解读的？阅读题写多了？捧得这么高最后还不是只能高开低走，无语。
略懂一些魔法,绝了 完全没仔细看过吧这是。虽然是无脑下饭喜剧但也好歹认真看完再来讲缺点啊
铭昨掌今收明,看的蛋疼，一直帮将来会杀自己了母亲跟全城的人。[捂脸]
cooljie716,12345
Sunday-小新,这剧让让我想起了韩剧，《偶然发现的一天》[doge]
夏小正非常正,陈沅沅（yuan）
腌笃鲜凤梨虾仁,我是觉得好看的，反正也不是拿它当推理番来看，评论区贷款高开低走的大哥大姐就不必了哈[呲牙]离大结局还有一半集数呢就搁这唱衰啊[哦呼]
sheree23,好看好看！
离离不知道,哈哈哈哈哈哈哈昨天看完视频今天补了剧情，真的非常下饭，不带脑子看还是非常快乐的……感谢安利[吃瓜]
糖言言,看完了感觉女二不是叶昭人设吧， 后期直接变成绿茶一边逼着女主把男主“还”给她，一边跟男主说喜欢他不想让他为难，男主又不是物品也不喜欢她怎么就还给她了
拜托去学习,我擦竟然有拍女尊剧，我是知道有这种文，但从来没想过会有人拍[喜极而泣]
bbounoun11,你币有了，吹爆这个剧，太爱了
guaihuamao之化猫,这部剧真的很上头[笑哭]
空瓶子123456,这部剧对女性的恶意很大，里面女配角都讨厌女主要害她，男主男配都爱女主。更无语还拿女尊，女权做营销，女权不是靠男人宠爱施舍得到的。
媛,真有点像新番，那个恶役大小姐转生那个
Gen-,什么样的nc编剧才能意淫出这种故事来
整活老川异闻录,在？B站什么时候引进啊！？我想就着弹幕看[保佑][滑稽]
Dr_蓝毒,"《理解》
《白笈》
[doge][doge][doge]"
港台sama,如果这部剧男女地位转换，那些微博的田园女权是不是又要重⭕️出击了？
白残sang,我感觉这部剧剧情挺尬的。。。。不是赵露思高考我都看不下去。。。。。。
苏家凉子,为啥能提到大小姐，这俩除了到了异世界求生有啥子丁点儿的地方一样吗[囧]
小小happy,我决定就等着你的解说，不看剧了[妙啊]
命里有白嫖贫民难反抗,还有个和这差不多的漫画叫本剑仙绝不吃软饭[doge][doge][doge]
茶十八茶,感觉女主真的光环好强大，女主妈作为一国之主，不想黎民百姓，就想传位给这个文涛武略啥都不行的女儿，二女儿干啥都不能得她正眼看，这个解释成母爱也就算了。但是男主爱她，说她单纯善良，也确实，但我觉得为什么每次都是别人给她善后呢。做什么事情都不用担负后果，反正她妈和她姐还有她老公会给她善后。。。。每次她一转眼就是嘻嘻哈哈在那傻乐。还特别喜欢想些馊主意坑队友，比如一开头设计男主通敌卖国，后面给女二落入陷阱，作为少城主了，还是没点自觉，在那瞎指挥。。。。
小小空空,这个up主感觉是蹭热度，实际根本没看剧吧
伊万不拆cp不舒服斯基,果然在b站一提女权就那个诶。说实话本人又蛆又拳但真的很不喜欢女权警告这个梗。
辰靓pipi,弹幕有毒吧 up提的那些缺点不是后来都解释了是剧里母胎单身的编剧对剧本的理解有误所以有些bug 还说up没仔细看剧？你前面说up就算了后面都解释了还说up乱说？
海明威的追随者,我喜欢那个娘娘的 眼睛好漂亮啊
坶姨,我喜欢原来的三公主，也是被开头名场面吸引去看的，后来虽然搞笑但是总觉得怪怪的……
超帅的划水大大,转生只有乙女游戏破灭flag[妙啊]一模一样
不是别人是你爷爷,有的人只要看剧就非要骂女主婊才爽是吧，是不是特能衬得自己清新脱俗一朵又白又纯的小莲花？非得女主对着男主跪舔才叫不恶心是吧？也是，像你这种丑 逼也就只有对着男人跪舔的命了，人家陈芊芊颜好钱多权势大，你给人提鞋都嫌你丑，没错，骂的就是楼下那个丑 逼
小-欢欢,等啥时候更新完了 就看 [妙啊]
从不损人,不得不说，这剧质量还是挺高的
WO是丿张小盒,这就是女尊嘛，真的看不出来。没看到女尊只看到男卑，如果编剧心中的女尊需要这样来承托的话，我觉得可能编剧内心依然还是女卑男尊。
有钱也不任性,求翻韩剧夫妻的世界！！！
看有个栗子,姐妹们还没有没有别的沙雕小甜剧，求推荐[鼓掌][鼓掌]
我想养豆豆,韩烁人设=李狗子，但由于掌握了技巧—“放最狠的话，脑补最甜的恋爱”，生生把事业脑变成了恋爱脑，在自作多情的路上一路狂奔啊，拉都拉不住
王日日每天都快乐,"“咱家的什么炸了？”
“咱家的矿怎么了？？”
“你再说一遍，咱家矿怎么了？？？”
“炸了炸了炸了！”
笑死了，官方鬼畜，值得一看！！！"
鲸落栖海,这部剧吹曝了，超级好看!!!赶紧去看啊，姐妹们!!!!!!!!!!!!!!!!!!!!!!
bili_99865509585,啊
bili_99865509585,恶不恶心？
bili_99865509585,自己和别的男人做暧昧举动，还让韩烁大度
bili_99865509585,既然决定要一路撮合二郡主和韩烁，又何必让韩烁爱上她，还说那些伤人的话
梦无界1198,图一乐
bili_99865509585,刚看完传说中的陈芊芊更新，陈芊芊太婊了
Aukra,好像转生恶役[doge]
人生のピーク,恐怖如斯
水羽南叶,看过这季的某新番，你就会觉得这部剧好看中还似曾相识[笑哭]。
平台一换舔狗过万,这局目测又是一个高开低走的剧，不适合带脑子看，当沙雕剧图个乐就行了，女主虽说是做的都是为了穿越回去，但是脑子真是有点瘫，别说上帝视角评价啥的，你自己写的书人物性格他们心理活动想啥的你大概都会有点数吧，结果人物关系都处理不好，自己做的没点度，处处留情两边都拎不清，最后说一句二姐是真的惨
深秋使者,让我想到了乙女游戏[奸笑][奸笑]
Mr--Qi,男女主的两个手下真的笑死我
平台一换舔狗过万,目测又是一个高开低走的剧
龙井新年,真的好看！！但是我家小阿烁被虐我真的看不下去
上杉绘梨衣的男朋友,害怕。。。
探索者TORCH大宇,这演得真尬
柴吃柴,这剧真的超级搞笑，虽然是老晋江剧情了，但是剧拍的这么好的，真是头一份
Lev利夫,白切黑什么意思？
贡汞貢拲,"这部剧建议只看前6集，6集之后，如果能抗毒就看吧，我已经被毒死了。这剧毒真不是一句沙雕剧可以解决的。
有个苏子婴还能接受，但女主玩绿茶一套真的容忍不了。"
伊吹v萃香,[微笑]我一个魔幻玄幻科幻历史网游竞技的直男读者，目前沉迷在恶毒女配的沙雕文中无法自拔，让我笑死在这些小说里吧！！！[大笑]
星柠poi,反正是不能带脑子看的搞笑剧，不然会看不下去的
夙玹,男主这个黑切白的人设很可以[OK][OK][OK][OK]
冥幽懿轩,(〜￣△￣)〜
孙瘦瘦_sc,为啥大蓝鹊被版权警告，这个没有呢？
掌中落花,我看了6集 还挺好看的 全程哈哈哈哈哈哈
上杉绘毛衣,男主像侯镇鹏哈哈哈
落幕又再上演,标题党[捂脸]
東方手作,鹅居然没来维权
华婴,确实是个伪女尊伪女权剧，别的不说，你们见过哪家的夫人天天对同事和军队发号施令的，还有裴恒，就算是他身份高是司军独子叭，你们换位想想哪个女性在男权社会里如鱼得水上位者全都让着她的？隔壁徽柔有这地位吗？我期待的反套路真姐妹情快因为抢男人破灭了，城主之位也快要送给志不在此的女主了，可取之处是剧情小甜饼真的很甜，女主男主真的真的很可爱，我快嗑昏了hhhhhh
超越函数-,怎么说呢，开头那个生孩子的还挺对的，毕竟生男生女还真是男性决定[doge]
官方说你就是NPC,很好看，好好笑
Jeunessexo,剧情确实有bug，你的解说bug也不少啊[嫌弃]
爱你的君不语,看看重新发吧
秘密将,每集都笑赵老师驰名逗剧
江屿兮,这个剧超级超级好看！
贰拾多岁,"这尼玛不就是爽文吗[喜极而泣]
什么都是白给"
紫悠大帝,"我看视频开头有人刷了几条“不是女尊，是讽刺男女不平等的剧”
其实我觉得不用太较真，首先这就是个沙雕甜宠剧，在搞笑目的的前提下讽刺了一些男女不平等和绿茶b之类的，真的不要给这个剧扣“讽刺男女不平等”这么重一顶帽子，这剧不是什么搞高大上立意的剧，真不知道发这句话的是粉还是黑。
还有，看这条弹幕，应该是有点误会女尊的意思了，
一般（拿小说举例）的女尊文，其实指的就是一个背景，一个设定，而不是故事的内涵，女尊的标签就和穿越，重生，这类是一样的，
不是在推崇女尊男卑，也和女权没什么关系，就是一个背景设定，主角所处的是一个女尊男卑的国家。
而且设定是不要深究的，男女的生理（包括生育身高体力）的问题都会导致设定不完整。
（女尊文里有的设定还是女人生孩子，但有的还会是男人生孩子的设定）
而且女尊文大多数本质上还是bg文而不是gb文。
所以即使是女尊也有男强女弱的男女主设定，还有和女尊世界一致的男弱女强的设定，还有很多男强女强的设定，
因为即使是女尊世界，很多女孩子还是喜欢普通世界观来讲的男人，所以明明是女尊但男主很强的设定不少，
所以也会有这像电视剧里这种一个大陆上的国家，但有的女尊男卑，有的男尊女卑，这样细究好像不太合理的设定。
顺便，穿越恶毒女配这个梗（包括穿越女尊世界），的确是早在晋江写烂的梗，
转生恶役女配也在日本一大摞子漫画了，
但是无论是动画化的《乙女》还是原创剧本的《陈芊芊》，都是动画领域和影视领域的新尝试，这是好事情，叨逼叨这是晋江玩剩下的真的很没意思。
还有另外极端的，不知道这个题材很久了的，也不要cue《乙女》说相似了，多看点网络小说就知道这种设定很多。
至少我还没看见有说电视剧抄袭那部日漫的sb，不会真有吧。。。不会吧不会吧[疑惑]"
理想关系1001,up主还是适合解说深一点的电影电视剧啥的
__GrandeAmore,我太爱男主了
shaynezhangck,[无语]这样的片子没营养啊
百柚嶙峋,我小名就叫千千啊[微笑]想看
追梦者零零一,气抖冷 们开心了吗 哈哈哈[热词系列_三连]
爱穿花裤的川建国同志,转生恶役的不要再刷了，你没见过世面不代表别人没见过，这种网文套路在哪里都用烂了，我看过不止一个转生漫画，也没像你们一样整天刷刷刷，别给转生招黑了行不行啊，烦死你们这些ky了
